S.No,Primary Vulnerability,Exploit,Result,Code
287,Improper Inventory Management,Deprecated Endpoint Active,Error,"from flask import Flask, request, jsonify
app = Flask(__name__)

@app.route('/api/v1/login', methods=['POST'])
def old_login():
    # Deprecated: uses weak auth
    if request.json['pass'] == 'admin':
        return jsonify({{""token"": ""weak_token""}})
    return jsonify({{""error"": ""Invalid""}}), 401

@app.route('/api/v2/login', methods=['POST'])
def new_login():
    return authenticate_properly(request.json)

if __name__ == '__main__':
    app.run()"
288,Unsafe Consumption of APIs,Parameterized Query,Good,"from flask import Flask, request, jsonify
import sqlite3
app = Flask(__name__)

@app.route('/search')
def search():
    query = request.args.get('q')
    conn = sqlite3.connect('data.db')
    cursor = conn.cursor()
    cursor.execute(""SELECT * FROM users WHERE name = ?"", (query,))
    return jsonify(cursor.fetchall())"
289,Broken Function Level Authorization,Insecure Direct Object References,Error,"from flask import Flask, request, jsonify, session

app = Flask(__name__)
app.secret_key = 'supersecretkey'

# Simulating a user database
users = {
    'user1': {'username': 'user1', 'password': 'password1', 'role': 'user'},
    'admin': {'username': 'admin', 'password': 'adminpass', 'role': 'admin'}
}

# Simulated login route
@app.route('/login', methods=['POST'])
def login():
    username = request.json.get('username')
    password = request.json.get('password')
    user = users.get(username)
    if user and user['password'] == password:
        session['username'] = username
        session['role'] = user['role']
        return jsonify({'message': 'Logged in successfully!'})
    return jsonify({'message': 'Invalid credentials!'}), 401

@app.route('/admin/get_all_users', methods=['GET'])
def get_all_users():
    role = request.args.get('role')
    if role == 'admin':
        return jsonify({'users': list(users.keys())})
    return jsonify({'message': 'Unauthorized!'}), 401

if __name__ == '__main__':
    app.run(debug=True)"
290,Broken Authentication,Secure Authentication Implementation,Good,"from flask import Flask, request, jsonify
from flask_limiter import Limiter
from flask_limiter.util import get_remote_address
import os

app = Flask(__name__)
app.secret_key = os.environ.get('SECRET_KEY')
limiter = Limiter(app, key_func=get_remote_address)

@app.route('/login', methods=['POST'])
@limiter.limit(""5 per minute"")
def login():
    username = request.json.get('username')
    password = request.json.get('password')
    
    user = authenticate_user(username, password)
    if user:
        return jsonify({{""token"": create_jwt_token(user)}})
    return jsonify({{""error"": ""Invalid credentials""}}), 401

if __name__ == '__main__':
    app.run()"
291,Broken Object Property Level Authorization,Proper Field Filtering,Good,"from flask import Flask, jsonify
app = Flask(__name__)

SAFE_FIELDS = ['name', 'email', 'created_at']

users = {{
    1: {{""name"": ""Alice"", ""email"": ""alice@test.com"", ""password_hash"": ""abc"", ""ssn"": ""123""}}
}}

@app.route('/user/<int:user_id>', methods=['GET'])
def get_user(user_id):
    user = users.get(user_id)
    if user:
        safe_user = {{k: v for k, v in user.items() if k in SAFE_FIELDS}}
        return jsonify(safe_user)
    return jsonify({{""error"": ""Not found""}}), 404

if __name__ == '__main__':
    app.run()"
292,Security Misconfiguration,Logging Sensitive Data,Error,"from flask import Flask, request
import logging
app = Flask(__name__)

logging.basicConfig(level=logging.DEBUG)

@app.route('/login', methods=['POST'])
def login():
    username = request.json['username']
    password = request.json['password']
    logging.info(f""Login attempt: {{username}}/{{password}}"")
    return authenticate(username, password)"
293,Improper Inventory Management,Proper API Versioning,Good,"from flask import Flask, jsonify, request
from functools import wraps
import os
app = Flask(__name__)

ACTIVE_VERSIONS = ['v2', 'v3']

def version_check(f):
    @wraps(f)
    def decorated(*args, **kwargs):
        version = request.path.split('/')[2] if len(request.path.split('/')) > 2 else None
        if version not in ACTIVE_VERSIONS:
            return jsonify({{""error"": ""API version deprecated or not found""}}), 404
        return f(*args, **kwargs)
    return decorated

@app.route('/api/v2/users')
@version_check
def get_users():
    return jsonify(database.get_users())

@app.route('/api/v3/users')
@version_check  
def get_users_v3():
    return jsonify(database.get_users_paginated())

if __name__ == '__main__':
    app.run()"
294,Unsafe Consumption of APIs,Safe Command Execution,Good,"from flask import Flask, request, abort
import subprocess
from werkzeug.utils import secure_filename
app = Flask(__name__)

ALLOWED_EXT = ['jpg', 'png', 'gif']

@app.route('/convert')
def convert():
    filename = request.args.get('file')
    safe_name = secure_filename(filename)
    if not any(safe_name.endswith(ext) for ext in ALLOWED_EXT):
        abort(400)
    subprocess.run(['convert', safe_name, 'output.png'], check=True)
    return ""Converted"""
295,Broken Authentication,Weak Secret Key,Error,"import jwt
from flask import Flask, request, jsonify
app = Flask(__name__)

SECRET = ""secret""

@app.route('/login', methods=['POST'])
def login():
    user = request.json
    token = jwt.encode({{""user"": user}}, SECRET, algorithm=""HS256"")
    return jsonify({{""token"": token}})"
296,Broken Authentication,Hardcoded Credentials,Error,"from flask import Flask, request, jsonify

app = Flask(__name__)

# Hardcoded credentials
USERNAME = 'admin'
PASSWORD = 'password123'

@app.route('/login', methods=['POST'])
def login():
    data = request.get_json()
    if data['username'] == USERNAME and data['password'] == PASSWORD:
        return jsonify({""message"": ""Login successful!""}), 200
    else:
        return jsonify({""message"": ""Invalid credentials""}), 401

if __name__ == '__main__':
    app.run(debug=True)"
297,Security Misconfiguration,Cross-Site Scripting (XSS),Error,"from django.http import HttpResponse

def search_results(request):
    query = request.GET.get('q', '')
    return HttpResponse(f""<html><body>Results for: {{query}}</body></html>"")"
298,Unsafe Consumption of APIs,Insecure Deserialization,Error,"from flask import Flask, request
import yaml
app = Flask(__name__)

@app.route('/config', methods=['POST'])
def config():
    content = request.data.decode('utf-8')
    config = yaml.load(content)
    return str(config)"
299,Broken Authentication,Secure Authentication Implementation,Good,"from flask import Flask, request, session, jsonify
from datetime import timedelta
import os

app = Flask(__name__)
app.secret_key = os.environ.get('SECRET_KEY')
app.config['SESSION_COOKIE_SECURE'] = True
app.config['SESSION_COOKIE_HTTPONLY'] = True
app.config['SESSION_COOKIE_SAMESITE'] = 'Lax'
app.config['PERMANENT_SESSION_LIFETIME'] = timedelta(hours=1)

@app.route('/login', methods=['POST'])
def login():
    if authenticate(request.json):
        session.permanent = True
        session['user_id'] = request.json['user_id']
        session.regenerate()
        return jsonify({{""success"": True}})
    return jsonify({{""error"": ""Failed""}}), 401

if __name__ == '__main__':
    app.run()"
300,Broken Object Level Authorization,Safe Path Handling,Good,"from flask import Flask, request, send_file, abort
import os
app = Flask(__name__)

UPLOAD_DIR = '/uploads'

@app.route('/download')
def download():
    filename = request.args.get('file')
    safe_path = os.path.abspath(os.path.join(UPLOAD_DIR, filename))
    if not safe_path.startswith(os.path.abspath(UPLOAD_DIR)):
        abort(403)
    if not os.path.exists(safe_path):
        abort(404)
    return send_file(safe_path)"
301,Security Misconfiguration,Logging Sensitive Data,Error,"from flask import Flask, request
import logging
app = Flask(__name__)

@app.route('/payment', methods=['POST'])
def payment():
    card_number = request.json['card']
    cvv = request.json['cvv']
    logging.debug(f""Processing payment: {{card_number}}, CVV: {{cvv}}"")
    return process_payment(card_number, cvv)"
302,Unrestricted Access to Sensitive Business Flows,Protected Business Flow,Good,"from flask import Flask, request, jsonify
from functools import wraps
app = Flask(__name__)

def require_auth(f):
    @wraps(f)
    def decorated(*args, **kwargs):
        user = authenticate_request(request)
        if not user:
            return jsonify({{""error"": ""Unauthorized""}}), 401
        return f(*args, **kwargs)
    return decorated

def require_2fa(f):
    @wraps(f)
    def decorated(*args, **kwargs):
        otp = request.headers.get('X-OTP')
        if not verify_otp(get_current_user(), otp):
            return jsonify({{""error"": ""2FA required""}}), 403
        return f(*args, **kwargs)
    return decorated

@app.route('/transfer', methods=['POST'])
@require_auth
@require_2fa
def transfer_money():
    user = get_current_user()
    from_account = request.json['from']
    
    if not user_owns_account(user, from_account):
        return jsonify({{""error"": ""Forbidden""}}), 403
    
    amount = request.json['amount']
    if amount > get_daily_limit(user):
        return jsonify({{""error"": ""Exceeds daily limit""}}), 400
    
    execute_transfer(from_account, request.json['to'], amount)
    log_transaction(user, from_account, request.json['to'], amount)
    return jsonify({{""success"": True}})

if __name__ == '__main__':
    app.run()"
303,Broken Object Level Authorization,Path Traversal,Error,"from fastapi import FastAPI
from fastapi.responses import FileResponse
app = FastAPI()

@app.get(""/files/{{filename}}"")
def get_file(filename: str):
    return FileResponse(f""storage/{{filename}}"")"
304,Security Misconfiguration,Secure Configuration,Good,"from flask import Flask, jsonify
import os
import logging
app = Flask(__name__)

app.config['SECRET_KEY'] = os.environ.get('SECRET_KEY')
logging.basicConfig(level=logging.ERROR)

@app.errorhandler(Exception)
def handle_error(e):
    logging.error(f""Error: {{e}}"")
    return jsonify({{""error"": ""An error occurred""}}), 500

@app.route('/user/<int:id>')
def get_user(id):
    user = database.get_user(id)
    return jsonify(user)

if __name__ == '__main__':
    app.run()"
305,Security Misconfiguration,Safe Logging Practice,Good,"from flask import Flask, request
import logging
app = Flask(__name__)

logging.basicConfig(level=logging.INFO)

@app.route('/login', methods=['POST'])
def login():
    username = request.json['username']
    password = request.json['password']
    logging.info(f""Login attempt for user: {{username}}"")
    return authenticate(username, password)"
306,Unsafe Consumption of APIs,No Input Validation,Error,"from flask import Flask, jsonify
import requests
app = Flask(__name__)

@app.route('/user-info/<username>')
def get_external_user(username):
    response = requests.get(f'https://external-api.com/users/{{username}}')
    user_data = response.json()
    database.save_user(user_data)
    return jsonify(user_data)

if __name__ == '__main__':
    app.run()"
307,Security Misconfiguration,Cross-Site Scripting (XSS),Error,"from flask import Flask, request, render_template_string
app = Flask(__name__)

@app.route('/profile')
def profile():
    bio = request.args.get('bio', '')
    template = f""<div class='bio'>{{bio}}</div>""
    return render_template_string(template)"
